timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6324423912165,168,-2.54049,-2.19439,-1.87047,-0.0464013,0.0874491,0.275865,-0.956085,0.240908,0.107986,-0.0156442,0,0,0
6324423923276,168,-2.53774,-2.19323,-1.87058,-0.0453783,0.0874346,0.276953,-0.955821,0.243054,0.10584,-0.0187344,0,0,0
6324423934388,168,-2.53489,-2.1922,-1.8709,-0.0437192,0.0870671,0.276006,-0.956205,0.255283,0.106679,-0.0187954,0,0,0
6324423945498,168,-2.53204,-2.19106,-1.87109,-0.0427335,0.0875956,0.276476,-0.956066,0.256831,0.1076,-0.0287347,0,0,0
6324423956610,168,-2.52923,-2.18994,-1.87136,-0.0407561,0.0864405,0.278083,-0.955791,0.249662,0.0949211,-0.0229364,0,0,0
6324423967721,168,-2.52636,-2.18865,-1.87159,-0.0379965,0.0862738,0.280087,-0.955335,0.270946,0.110541,-0.0278069,0,0,0
6324423978831,168,-2.52335,-2.1877,-1.87201,-0.0374768,0.0871534,0.279987,-0.955305,0.257475,0.101848,-0.0200864,0,0,0
6324423989943,168,-2.52023,-2.1865,-1.87223,-0.0331944,0.086548,0.28055,-0.955353,0.261037,0.105496,-0.0478554,0,0,0
6324424001034,168,-2.51706,-2.18528,-1.87242,-0.0305083,0.0869543,0.281552,-0.955111,0.293914,0.112707,-0.0109016,0,0,0
6324424012145,168,-2.5139,-2.18398,-1.87261,-0.0289123,0.0874957,0.282971,-0.954692,0.296832,0.116741,0.0167601,0,0,0
6324424023256,168,-2.5105,-2.1827,-1.87254,-0.025734,0.0881714,0.284136,-0.954374,0.313185,0.123995,0.012554,0,0,0
6324424034368,168,-2.50725,-2.18123,-1.87273,-0.0242796,0.0897585,0.284842,-0.954054,0.297937,0.132083,-0.0218636,0,0,0
6324424045479,168,-2.50388,-2.17962,-1.87258,-0.0193155,0.0892199,0.285795,-0.953933,0.294247,0.145428,0.0158989,0,0,0
6324424056589,168,-2.50027,-2.17798,-1.87222,-0.0178454,0.0915902,0.286741,-0.953453,0.315974,0.145326,0.0486494,0,0,0
6324424067701,168,-2.49659,-2.17629,-1.87199,-0.0162671,0.0937818,0.28812,-0.952852,0.343467,0.142124,0.0190958,0,0,0
6324424078812,168,-2.49311,-2.17412,-1.87169,-0.013429,0.0972352,0.28782,-0.952641,0.297766,0.215976,0.00995556,0,0,0
6324424089923,168,-2.48939,-2.17203,-1.87127,-0.0105909,0.0983898,0.289632,-0.952009,0.337305,0.187988,0.0463317,0,0,0
6324424101053,168,-2.4855,-2.16998,-1.87089,-0.00741617,0.0969438,0.292773,-0.951226,0.337353,0.196757,0.0265195,0,0,0
6324424112164,168,-2.48161,-2.1676,-1.87052,-0.00460831,0.0980532,0.293749,-0.950829,0.369667,0.185112,0.00278978,0,0,0
6324424123275,168,-2.47763,-2.16522,-1.8699,-0.00357342,0.0997415,0.294708,-0.950361,0.366705,0.208375,0.0441858,0,0,0
6324424134387,168,-2.47376,-2.16283,-1.86955,-0.00433179,0.10365,0.294633,-0.949963,0.351019,0.223271,0.0331495,0,0,0
6324424145497,168,-2.46986,-2.16024,-1.86943,-0.00447665,0.105385,0.295064,-0.949637,0.338593,0.242582,0.00824057,0,0,0
6324424156608,168,-2.46593,-2.1578,-1.86938,-0.00397447,0.102685,0.297969,-0.949028,0.360139,0.213654,0.0313099,0,0,0
6324424167720,168,-2.46204,-2.1552,-1.86919,-0.00734831,0.107136,0.296478,-0.948983,0.342308,0.23048,0.00714483,0,0,0
6324424178831,168,-2.45788,-2.15286,-1.8693,-0.00802223,0.103904,0.298687,-0.948644,0.371231,0.21855,0.00201686,0,0,0
6324424189942,168,-2.4539,-2.15038,-1.86925,-0.0113869,0.106122,0.297847,-0.948628,0.371488,0.213487,-0.000407663,0,0,0
6324424201053,168,-2.4499,-2.14794,-1.86968,-0.0144162,0.104665,0.299209,-0.94832,0.346042,0.225588,-0.0611924,0,0,0
6324424212145,168,-2.44576,-2.14561,-1.87,-0.0167388,0.101809,0.301117,-0.947989,0.37063,0.21855,-0.036797,0,0,0
6324424223256,168,-2.4415,-2.14344,-1.8703,-0.0198279,0.0979043,0.303083,-0.947714,0.403659,0.192623,-0.021095,0,0,0
