timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6665862467225,167,-1.01489,-2.47889,-2.7865,0.116617,-0.166793,-0.767905,-0.607373,0.00113614,-0.000986086,-0.00180068,0,0,0
6665862478337,167,-1.01491,-2.47889,-2.78648,0.116437,-0.167084,-0.767845,-0.607403,-0.00079387,-0.00193104,-0.00150192,0,0,0
6665862489447,167,-1.0149,-2.47888,-2.78651,0.116606,-0.167398,-0.767747,-0.607409,-0.000193138,0.0028327,-0.00120175,0,0,0
6665862500559,167,-1.01489,-2.47888,-2.78647,0.116625,-0.166764,-0.767892,-0.607396,0.00495633,-0.00364751,-0.00369042,0,0,0
6665862511670,167,-1.01487,-2.47889,-2.78648,0.116495,-0.167057,-0.767878,-0.607358,0.00617932,-0.00283219,-0.000600767,0,0,0
6665862522781,167,-1.01488,-2.47888,-2.78651,0.116682,-0.167082,-0.76784,-0.607363,0.0025318,-0.00304675,-0.00656552,0,0,0
6665862533892,167,-1.01491,-2.47888,-2.78649,0.116525,-0.166764,-0.767932,-0.607365,-0.00407737,0.000944232,0.00570831,0,0,0
6665862545003,167,-1.01489,-2.4789,-2.78649,0.11663,-0.166782,-0.767901,-0.607379,0.00330481,-0.00360525,-0.00274686,0,0,0
6665862556114,167,-1.0149,-2.47889,-2.78648,0.116496,-0.167215,-0.767841,-0.607362,0.00431342,-0.00214598,-0.00527911,0,0,0
6665862567225,167,-1.01492,-2.47889,-2.78649,0.116724,-0.166326,-0.76807,-0.607272,-0.00542933,0.00184554,4.29196e-05,0,0,0
6665862578307,167,-1.01492,-2.47886,-2.78646,0.116823,-0.166562,-0.767965,-0.607322,-0.00377625,0.00308966,0.00291801,0,0,0
6665862589418,167,-1.01487,-2.47892,-2.78653,0.11665,-0.166951,-0.767823,-0.607427,0.00351878,-0.00266054,-0.0043341,0,0,0
6665862600529,167,-1.01492,-2.47887,-2.78648,0.116684,-0.166867,-0.767894,-0.607354,-0.00525671,0.00102989,-0.00373334,0,0,0
6665862611640,167,-1.01489,-2.4789,-2.7865,0.11674,-0.166321,-0.767989,-0.607373,0.00555809,-0.0041632,-0.00369109,0,0,0
6665862622751,167,-1.01491,-2.47889,-2.78649,0.11667,-0.166734,-0.767886,-0.607404,0.000171679,-0.00201722,0.000643794,0,0,0
6665862633862,167,-1.01491,-2.47888,-2.78646,0.116402,-0.167118,-0.767885,-0.60735,-0.000708174,-0.000686714,0.00450656,0,0,0
6665862644973,167,-1.01491,-2.4789,-2.7865,0.1167,-0.166671,-0.76794,-0.607347,0.000128759,-0.00575123,0.000300437,0,0,0
6665862656084,167,-1.0149,-2.47889,-2.78649,0.116738,-0.166646,-0.768014,-0.607253,0.001867,-0.00540787,-0.00278978,0,0,0
6665862667196,167,-1.01489,-2.47887,-2.78649,0.1165,-0.166908,-0.76793,-0.607333,0.00175939,8.58238e-05,-0.00557855,0,0,0
6665862678338,167,-1.0149,-2.47888,-2.78647,0.116522,-0.166934,-0.767912,-0.607345,0.000682781,-0.00089615,0.00157893,0,0,0
6665862689449,167,-1.01489,-2.4789,-2.7865,0.116454,-0.167522,-0.76773,-0.607425,-0.00182408,-0.00309021,-0.0069959,0,0,0
